Zeit;Kanal A
(ms);(mV)

20,02499981;-1,69291329
20,02999981;-1,12819874
20,03499981;-0,93996060
20,03999981;-1,31643701
20,04499981;-0,56409937
20,04999981;-1,12819874
20,05499981;-2,25701261
20,05999981;-1,12819874
20,06499981;-0,93996060
20,06999981;-0,37586120
20,07499981;-0,75233757
20,07999981;-1,69291329
20,08499981;-1,12819874
20,08999981;-1,69291329
20,09499981;-1,12819874
20,09999981;0,37586120
20,10499981;-0,75233757
20,10999981;-0,56409937
20,11499981;0,93996060
20,11999981;0,18762302
20,12499981;0,93996060
20,12999981;1,12819874
20,13499981;1,50467515
20,13999981;1,88053632
20,14499981;2,25701261
20,14999981;2,06877446
20,15499981;1,88053632
20,15999981;2,06877446
20,16499981;3,00935030
20,16999981;2,82111216
20,17499981;3,00935030
20,17999981;1,88053632
20,18499981;2,82111216
20,18999981;3,38582659
20,19499981;2,63348913
20,19999981;2,82111216
20,20499981;3,19758844
20,20999981;2,82111216
20,21499981;2,63348913
20,21999981;2,44525075
20,22499981;2,25701261
20,22999981;2,44525075
20,23499981;2,44525075
20,23999981;4,32640219
20,24499981;2,44525075
20,24999980;2,82111216
20,25499980;3,76168776
20,25999980;2,63348913
20,26499980;3,38582659
20,26999980;3,57344961
20,27499980;3,76168776
20,27999980;3,76168776
20,28499980;4,13816404
20,28999980;4,51402521
20,29499980;4,70226383
20,29999980;5,26697826
20,30499980;4,70226383
20,30999980;4,70226383
20,31499980;4,70226383
20,31999980;4,70226383
20,32499980;4,70226383
20,32999980;4,70226383
20,33499980;4,89050150
20,33999980;4,70226383
20,34499980;4,70226383
20,34999980;3,94992590
20,35499980;3,76168776
20,35999980;3,76168776
20,36499980;3,00935030
20,36999980;3,38582659
20,37499980;3,38582659
20,37999980;3,57344961
20,38499980;3,19758844
20,38999980;3,38582659
20,39499980;3,38582659
20,39999980;3,76168776
20,40499980;3,94992590
20,40999980;3,76168776
20,41499980;3,94992590
20,41999980;3,76168776
20,42499980;3,94992590
20,42999980;2,82111216
20,43499980;4,32640219
20,43999980;3,00935030
20,44499980;3,00935030
20,44999980;2,82111216
20,45499980;3,38582659
20,45999980;2,82111216
20,46499980;2,06877446
20,46999980;0,56409937
20,47499980;1,88053632
20,47999980;0,93996060
20,48499980;0,93996060
20,48999980;0,18762302
20,49499980;0,56409937
20,49999980;0,37586120
20,50499980;0,56409937
20,50999980;0,00000000
20,51499980;0,56409937
20,51999980;0,18762302
20,52499980;0,18762302
20,52999980;-0,37586120
20,53499980;0,18762302
20,53999980;-0,37586120
20,54499980;0,00000000
20,54999980;-0,75233757
20,55499980;-0,75233757
20,55999980;-1,69291329
20,56499980;-1,31643701
20,56999980;-2,63348913
20,57499980;-2,25701261
20,57999980;-3,00935030
20,58499980;-2,63348913
20,58999980;-3,19758844
20,59499980;-3,00935030
20,59999980;-3,19758844
20,60499980;-2,06877446
20,60999980;-1,88053632
20,61499980;-1,69291329
20,61999980;-1,50467515
20,62499980;-1,12819874
20,62999980;-0,37586120
20,63499980;-0,56409937
20,63999980;0,00000000
20,64499979;-0,18762302
20,64999979;0,18762302
20,65499979;0,56409937
20,65999979;-1,31643701
20,66499979;-1,31643701
20,66999979;-1,12819874
20,67499979;-3,00935030
20,67999979;-3,19758844
20,68499979;-3,57344961
20,68999979;-4,70226383
20,69499979;-5,45460081
20,69999979;-4,70226383
20,70499979;-5,45460081
20,70999979;-5,26697826
20,71499979;-4,89050150
20,71999979;-5,45460081
20,72499979;-4,13816404
20,72999979;-4,13816404
20,73499979;-3,19758844
20,73999979;-3,00935030
20,74499979;-2,06877446
20,74999979;-2,06877446
20,75499979;-1,69291329
20,75999979;1,12819874
20,76499979;-2,06877446
20,76999979;-1,69291329
20,77499979;-2,44525075
20,77999979;-3,00935030
20,78499979;-2,25701261
20,78999979;-3,19758844
20,79499979;-4,13816404
20,79999979;-4,51402521
20,80499979;-4,13816404
20,80999979;-4,89050150
20,81499979;-4,70226383
20,81999979;-4,89050150
20,82499979;-6,01931572
20,82999979;-4,70226383
20,83499979;-4,32640219
20,83999979;-6,39517689
20,84499979;-3,19758844
20,84999979;-2,63348913
20,85499979;0,00000000
20,85999979;-1,88053632
20,86499979;-1,12819874
20,86999979;-1,69291329
20,87499979;-1,69291329
20,87999979;-1,50467515
20,88499979;-1,31643701
20,88999979;-1,88053632
20,89499979;-1,88053632
20,89999979;-1,50467515
20,90499979;-2,63348913
20,90999979;-3,00935030
20,91499979;-3,00935030
20,91999979;-3,76168776
20,92499979;-3,76168776
20,92999979;-2,82111216
20,93499979;-2,63348913
20,93999979;-2,82111216
20,94499979;-1,88053632
20,94999979;-2,25701261
20,95499979;-1,31643701
20,95999979;-1,31643701
20,96499979;-0,75233757
20,96999979;-1,31643701
20,97499979;0,00000000
20,97999979;0,00000000
20,98499979;0,18762302
20,98999979;-1,12819874
20,99499979;-0,37586120
20,99999979;-1,12819874
21,00499979;-0,56409937
21,00999979;-1,31643701
21,01499979;-1,69291329
21,01999979;-1,50467515
21,02499979;-2,25701261
21,02999979;-2,82111216
21,03499979;-2,25701261
21,03999978;-3,00935030
21,04499978;-3,00935030
21,04999978;-2,82111216
21,05499978;-2,06877446
21,05999978;-3,57344961
21,06499978;-1,88053632
21,06999978;-2,63348913
21,07499978;-1,31643701
21,07999978;-1,88053632
21,08499978;-1,31643701
21,08999978;-1,12819874
21,09499978;-0,75233757
21,09999978;-0,75233757
21,10499978;-0,18762302
21,10999978;-0,75233757
21,11499978;-0,75233757
21,11999978;-0,18762302
21,12499978;-1,12819874
21,12999978;-0,75233757
21,13499978;-1,12819874
21,13999978;-1,12819874
21,14499978;-1,88053632
21,14999978;-0,93996060
21,15499978;-1,69291329
21,15999978;-1,31643701
21,16499978;-1,12819874
21,16999978;-0,37586120
21,17499978;-0,37586120
21,17999978;0,18762302
21,18499978;0,56409937
21,18999978;1,50467515
21,19499978;0,75233757
21,19999978;0,75233757
21,20499978;1,88053632
21,20999978;1,12819874
21,21499978;2,06877446
21,21999978;2,44525075
21,22499978;2,44525075
21,22999978;2,82111216
21,23499978;2,82111216
21,23999978;2,44525075
21,24499978;2,44525075
21,24999978;2,63348913
21,25499978;4,89050150
21,25999978;3,00935030
21,26499978;2,63348913
21,26999978;2,06877446
21,27499978;2,63348913
21,27999978;2,44525075
21,28499978;2,82111216
21,28999978;2,44525075
21,29499978;2,63348913
21,29999978;2,82111216
21,30499978;2,63348913
21,30999978;2,25701261
21,31499978;2,82111216
21,31999978;3,38582659
21,32499978;3,76168776
21,32999978;3,00935030
21,33499978;3,38582659
21,33999978;2,44525075
21,34499978;4,32640219
21,34999978;3,76168776
21,35499978;5,07874012
21,35999978;3,94992590
21,36499978;4,89050150
21,36999978;4,13816404
21,37499978;5,07874012
21,37999978;4,70226383
21,38499978;5,26697826
21,38999978;4,51402521
21,39499978;6,01931572
21,39999978;4,51402521
21,40499978;5,26697826
21,40999978;4,70226383
21,41499978;4,70226383
21,41999978;4,51402521
21,42499978;4,32640219
21,42999978;4,32640219
21,43499978;5,26697826
21,43999977;3,76168776
21,44499977;3,94992590
21,44999977;2,44525075
21,45499977;3,00935030
21,45999977;3,94992590
21,46499977;3,76168776
21,46999977;3,76168776
21,47499977;4,89050150
21,47999977;3,76168776
21,48499977;3,94992590
21,48999977;3,38582659
21,49499977;3,57344961
21,49999977;3,00935030
21,50499977;3,38582659
21,50999977;2,06877446
21,51499977;2,44525075
21,51999977;2,06877446
21,52499977;2,06877446
21,52999977;1,50467515
21,53499977;1,50467515
21,53999977;1,12819874
21,54499977;1,50467515
21,54999977;0,75233757
21,55499977;1,31643701
21,55999977;0,75233757
21,56499977;0,75233757
21,56999977;0,56409937
21,57499977;0,56409937
21,57999977;0,93996060
21,58499977;0,18762302
21,58999977;-0,75233757
21,59499977;-0,37586120
21,59999977;-0,18762302
21,60499977;0,00000000
21,60999977;-1,12819874
21,61499977;-0,93996060
21,61999977;-1,31643701
21,62499977;-0,75233757
21,62999977;-1,69291329
21,63499977;-2,25701261
21,63999977;-2,25701261
21,64499977;-2,44525075
21,64999977;-2,44525075
21,65499977;-3,19758844
21,65999977;-3,57344961
21,66499977;-2,82111216
21,66999977;-3,19758844
21,67499977;-2,63348913
21,67999977;-3,19758844
21,68499977;-1,50467515
21,68999977;-2,06877446
21,69499977;-0,37586120
21,69999977;-0,56409937
21,70499977;0,00000000
21,70999977;-0,37586120
21,71499977;-0,56409937
21,71999977;-1,12819874
21,72499977;-1,31643701
21,72999977;-0,93996060
21,73499977;-2,25701261
21,73999977;-3,38582659
21,74499977;-3,57344961
21,74999977;-3,76168776
21,75499977;-4,89050150
21,75999977;-4,70226383
21,76499977;-5,45460081
21,76999977;-5,45460081
21,77499977;-5,45460081
21,77999977;-5,45460081
21,78499977;-5,26697826
21,78999977;-4,51402521
21,79499977;-4,13816404
21,79999977;-3,19758844
21,80499977;-2,63348913
21,80999977;-2,63348913
21,81499977;-1,88053632
21,81999977;-2,25701261
21,82499977;-1,31643701
21,82999977;-1,88053632
21,83499976;-2,25701261
21,83999976;-2,63348913
21,84499976;-3,00935030
21,84999976;-2,63348913
21,85499976;-4,70226383
21,85999976;-4,13816404
21,86499976;-3,94992590
21,86999976;-6,39517689
21,87499976;-4,32640219
21,87999976;-5,07874012
21,88499976;-4,51402521
21,88999976;-4,51402521
21,89499976;-4,51402521
21,89999976;-4,32640219
21,90499976;-3,57344961
21,90999976;-3,94992590
21,91499976;-3,38582659
21,91999976;-3,19758844
21,92499976;-2,25701261
21,92999976;-2,06877446
21,93499976;-1,31643701
21,93999976;-1,50467515
21,94499976;-1,12819874
21,94999976;-1,31643701
21,95499976;-2,06877446
21,95999976;-2,82111216
21,96499976;-2,06877446
21,96999976;-2,82111216
21,97499976;-3,38582659
21,97999976;-3,94992590
21,98499976;-2,82111216
21,98999976;-3,94992590
21,99499976;-3,19758844
21,99999976;-3,94992590
22,00499976;-2,63348913
22,00999976;-3,00935030
22,01499976;-1,88053632
22,01999976;-2,44525075
22,02499976;-1,50467515
22,02999976;-1,12819874
22,03499976;-0,37586120
22,03999976;-0,75233757
22,04499976;0,00000000
22,04999976;0,18762302
22,05499976;0,56409937
22,05999976;-0,37586120
22,06499976;-0,93996060
22,06999976;-0,93996060
22,07499976;-0,75233757
22,07999976;-1,12819874
22,08499976;-1,31643701
22,08999976;-2,63348913
22,09499976;-2,44525075
22,09999976;-3,19758844
22,10499976;-2,82111216
22,10999976;-3,00935030
22,11499976;-3,57344961
22,11999976;-3,19758844
22,12499976;-3,38582659
22,12999976;-3,19758844
22,13499976;-2,82111216
22,13999976;-2,06877446
22,14499976;-2,25701261
22,14999976;-2,06877446
22,15499976;-1,12819874
22,15999976;-0,37586120
22,16499976;-1,50467515
22,16999976;-1,31643701
22,17499976;-0,75233757
22,17999976;-1,12819874
22,18499976;-1,12819874
22,18999976;-1,31643701
22,19499976;-0,93996060
22,19999976;-1,50467515
22,20499976;-1,50467515
22,20999976;-0,93996060
22,21499976;-1,31643701
22,21999976;-1,31643701
22,22499976;-1,12819874
22,22999975;-0,37586120
22,23499975;-0,93996060
22,23999975;0,00000000
22,24499975;0,18762302
22,24999975;1,50467515
22,25499975;-0,37586120
22,25999975;1,88053632
22,26499975;1,31643701
22,26999975;3,19758844
22,27499975;2,06877446
22,27999975;2,06877446
22,28499975;1,69291329
22,28999975;1,88053632
22,29499975;2,25701261
22,29999975;2,44525075
22,30499975;2,82111216
22,30999975;3,00935030
22,31499975;2,06877446
22,31999975;2,25701261
22,32499975;2,44525075
22,32999975;2,44525075
22,33499975;2,44525075
22,33999975;1,50467515
22,34499975;2,06877446
22,34999975;1,88053632
22,35499975;2,25701261
22,35999975;1,69291329
22,36499975;2,25701261
22,36999975;2,06877446
22,37499975;3,00935030
22,37999975;2,44525075
22,38499975;2,44525075
22,38999975;2,06877446
22,39499975;3,38582659
22,39999975;3,38582659
22,40499975;3,38582659
22,40999975;4,13816404
22,41499975;3,76168776
22,41999975;3,94992590
22,42499975;4,89050150
22,42999975;4,32640219
22,43499975;5,26697826
22,43999975;5,26697826
22,44499975;5,64283943
22,44999975;5,07874012
22,45499975;4,89050150
22,45999975;5,83107758
22,46499975;5,07874012
22,46999975;5,83107758
22,47499975;5,83107758
22,47999975;4,32640219
22,48499975;5,07874012
22,48999975;3,76168776
22,49499975;3,94992590
22,49999975;3,94992590
22,50499975;3,57344961
22,50999975;3,94992590
22,51499975;3,76168776
22,51999975;3,57344961
22,52499975;4,13816404
22,52999975;3,76168776
22,53499975;3,94992590
22,53999975;3,94992590
22,54499975;4,70226383
22,54999975;4,32640219
22,55499975;4,32640219
22,55999975;3,38582659
22,56499975;3,76168776
22,56999975;3,57344961
22,57499975;3,76168776
22,57999975;3,76168776
22,58499975;3,00935030
22,58999975;1,88053632
22,59499975;2,06877446
22,59999975;1,31643701
22,60499975;1,88053632
22,60999975;0,93996060
22,61499975;1,31643701
22,61999975;0,56409937
22,62499974;1,12819874
22,62999974;0,18762302
22,63499974;0,56409937
22,63999974;0,37586120
22,64499974;0,00000000
22,64999974;0,18762302
22,65499974;-1,50467515
22,65999974;0,56409937
22,66499974;0,18762302
22,66999974;0,56409937
22,67499974;-0,37586120
22,67999974;-0,56409937
22,68499974;-0,75233757
22,68999974;-1,12819874
22,69499974;-1,31643701
22,69999974;-1,69291329
22,70499974;-2,06877446
22,70999974;-2,63348913
22,71499974;-3,00935030
22,71999974;-3,57344961
22,72499974;-3,19758844
22,72999974;-2,63348913
22,73499974;-2,63348913
22,73999974;-3,00935030
22,74499974;-2,63348913
22,74999974;-1,50467515
22,75499974;-2,06877446
22,75999974;-1,12819874
22,76499974;-1,12819874
22,76999974;-0,93996060
22,77499974;-0,37586120
22,77999974;-0,75233757
22,78499974;-0,37586120
22,78999974;-0,93996060
22,79499974;-1,69291329
22,79999974;-1,69291329
22,80499974;-2,44525075
22,80999974;-2,82111216
22,81499974;-4,13816404
22,81999974;-4,32640219
22,82499974;-4,13816404
22,82999974;-5,07874012
22,83499974;-4,89050150
22,83999974;-5,83107758
22,84499974;-5,83107758
22,84999974;-4,89050150
22,85499974;-4,13816404
22,85999974;-4,51402521
22,86499974;-2,06877446
22,86999974;-2,63348913
22,87499974;-2,63348913
22,87999974;-2,63348913
22,88499974;-2,06877446
22,88999974;-2,25701261
22,89499974;-1,31643701
22,89999974;-2,06877446
22,90499974;-2,06877446
22,90999974;-2,82111216
22,91499974;-2,25701261
22,91999974;-3,38582659
22,92499974;-3,00935030
22,92999974;-4,51402521
22,93499974;-4,32640219
22,93999974;-4,89050150
22,94499974;-4,89050150
22,94999974;-5,07874012
22,95499974;-4,51402521
22,95999974;-5,07874012
22,96499974;-4,70226383
22,96999974;-4,89050150
22,97499974;-3,38582659
22,97999974;-3,57344961
22,98499974;-3,00935030
22,98999974;-2,63348913
22,99499974;-2,25701261
22,99999974;-2,44525075
23,00499974;-1,50467515
23,00999974;-2,25701261
23,01499974;-0,93996060
23,01999973;-1,31643701
23,02499973;-1,69291329
23,02999973;-2,06877446
23,03499973;-2,25701261
23,03999973;-2,44525075
23,04499973;-2,82111216
23,04999973;-3,00935030
23,05499973;-3,94992590
23,05999973;-2,63348913
23,06499973;-2,44525075
23,06999973;-1,88053632
23,07499973;-1,69291329
23,07999973;-2,25701261
23,08499973;-2,25701261
23,08999973;-1,31643701
23,09499973;-1,31643701
23,09999973;-0,56409937
23,10499973;-0,18762302
23,10999973;-0,56409937
23,11499973;-0,37586120
23,11999973;-0,75233757
23,12499973;-0,75233757
23,12999973;0,00000000
23,13499973;-0,37586120
23,13999973;-0,75233757
23,14499973;-1,50467515
23,14999973;-1,69291329
23,15499973;-2,25701261
23,15999973;-2,44525075
23,16499973;-2,82111216
23,16999973;-3,57344961
23,17499973;-2,25701261
23,17999973;-3,19758844
23,18499973;-3,38582659
23,18999973;-3,19758844
23,19499973;-3,19758844
23,19999973;-2,25701261
23,20499973;-2,25701261
23,20999973;-1,69291329
23,21499973;-2,06877446
23,21999973;-1,69291329
23,22499973;-0,75233757
23,22999973;-1,31643701
23,23499973;-1,12819874
23,23999973;-0,93996060
23,24499973;-0,56409937
23,24999973;-1,12819874
23,25499973;-1,12819874
23,25999973;-1,31643701
23,26499973;-1,12819874
23,26999973;-1,31643701
23,27499973;-3,57344961
23,27999973;-1,69291329
23,28499973;-1,12819874
23,28999973;-1,12819874
23,29499973;-0,75233757
23,29999973;-0,75233757
23,30499973;-0,37586120
23,30999973;-0,18762302
23,31499973;0,18762302
23,31999973;-0,37586120
23,32499973;1,12819874
23,32999973;1,12819874
23,33499973;0,93996060
23,33999973;0,75233757
23,34499973;1,88053632
23,34999973;1,88053632
23,35499973;2,44525075
23,35999973;2,44525075
23,36499973;3,00935030
23,36999973;2,25701261
23,37499973;2,06877446
23,37999973;2,82111216
23,38499973;3,00935030
23,38999973;2,44525075
23,39499973;2,44525075
23,39999973;2,44525075
23,40499973;2,44525075
23,40999973;2,06877446
23,41499972;3,00935030
23,41999972;2,06877446
23,42499972;3,00935030
23,42999972;2,06877446
23,43499972;2,44525075
23,43999972;2,25701261
23,44499972;2,82111216
23,44999972;2,06877446
23,45499972;2,63348913
23,45999972;2,82111216
23,46499972;3,00935030
23,46999972;3,00935030
23,47499972;3,94992590
23,47999972;3,00935030
23,48499972;4,89050150
23,48999972;3,94992590
23,49499972;4,89050150
23,49999972;4,51402521
23,50499972;4,32640219
23,50999972;5,26697826
23,51499972;4,89050150
23,51999972;4,70226383
23,52499972;5,64283943
23,52999972;6,20755386
23,53499972;5,45460081
23,53999972;5,07874012
23,54499972;5,45460081
23,54999972;4,32640219
23,55499972;5,07874012
23,55999972;4,32640219
23,56499972;4,70226383
23,56999972;3,76168776
23,57499972;4,32640219
23,57999972;4,13816404
23,58499972;3,94992590
23,58999972;4,32640219
23,59499972;4,51402521
23,59999972;4,32640219
23,60499972;3,94992590
23,60999972;2,82111216
23,61499972;3,76168776
23,61999972;3,76168776
23,62499972;3,38582659
23,62999972;3,38582659
23,63499972;3,38582659
23,63999972;3,94992590
23,64499972;2,82111216
23,64999972;3,00935030
23,65499972;2,06877446
23,65999972;2,44525075
23,66499972;1,69291329
23,66999972;2,44525075
23,67499972;1,50467515
23,67999972;1,50467515
23,68499972;0,56409937
23,68999972;0,75233757
23,69499972;0,37586120
23,69999972;0,93996060
23,70499972;0,56409937
23,70999972;0,18762302
23,71499972;0,18762302
23,71999972;0,00000000
23,72499972;0,18762302
23,72999972;0,00000000
23,73499972;-0,18762302
23,73999972;0,18762302
23,74499972;-0,75233757
23,74999972;-0,75233757
23,75499972;-0,18762302
23,75999972;-0,93996060
23,76499972;-1,50467515
23,76999972;-2,25701261
23,77499972;-2,63348913
23,77999972;-3,00935030
23,78499972;-2,63348913
23,78999972;-3,38582659
23,79499972;-3,19758844
23,79999972;-2,63348913
23,80499972;-3,19758844
23,80999972;-2,06877446
23,81499971;-2,25701261
23,81999971;-2,06877446
23,82499971;-1,12819874
23,82999971;-1,31643701
23,83499971;-0,75233757
23,83999971;-1,12819874
23,84499971;-0,75233757
23,84999971;-0,18762302
23,85499971;-0,37586120
23,85999971;-0,93996060
23,86499971;-0,93996060
23,86999971;-2,06877446
23,87499971;-3,00935030
23,87999971;-3,57344961
23,88499971;-4,13816404
23,88999971;-6,01931572
23,89499971;-4,13816404
23,89999971;-4,51402521
23,90499971;-4,89050150
23,90999971;-6,01931572
23,91499971;-4,51402521
23,91999971;-5,26697826
23,92499971;-4,13816404
23,92999971;-4,51402521
23,93499971;-3,19758844
23,93999971;-3,00935030
23,94499971;-2,63348913
23,94999971;-2,44525075
23,95499971;-1,50467515
23,95999971;-2,25701261
23,96499971;-1,69291329
23,96999971;-2,63348913
23,97499971;-2,25701261
23,97999971;-2,82111216
23,98499971;-2,63348913
23,98999971;-3,57344961
23,99499971;-4,13816404
23,99999971;-4,51402521
24,00499971;-4,51402521
24,00999971;-4,89050150
24,01499971;-4,70226383
